desertionNo,filename,happenDt,happenPlace,kindCd,colorCd,age,weight,noticeNo,noticeSdt,noticeEdt,popfile,processState,sexCd,neuterYn,specialMark,careNm,careTel,careAddr,orgNm,chargeNm,officetel,noticeComment
431371202200346,http://www.animal.go.kr/files/shelter/2022/07/202208081108571_s.jpg,20220808,대송시장 원룸주차장,[고양이] 한국 고양이,"흰,검",2022(년생),0.58(Kg),울산-동구-2022-00198,20220808,20220818,http://www.animal.go.kr/files/shelter/2022/07/202208081108571.png,보호중,M,N,3마리 형제,일산동물의료센터,052-252-5878,울산광역시 동구 방어진순환도로 645 (일산동),울산광역시 동구,울산광역시 동구,052-209-3538,
431370202200728,http://www.animal.go.kr/files/shelter/2022/07/202208081808620_s.jpg,20220808,수암로22번길3-4 인근,[고양이] 한국 고양이,검정/흰색줄무늬,2022(년생),0.60(Kg),울산-남구-2022-00484,20220808,20220818,http://www.animal.go.kr/files/shelter/2022/07/202208081808620.jpg,종료(자연사),M,N,"결막염,성격 활동적임. 식욕부진",강남동물병원,052-271-0075,울산광역시 남구 돋질로 232 (달동) 1층,울산광역시 남구,권도하,052-226-5264,
431370202200727,http://www.animal.go.kr/files/shelter/2022/07/202208081408779_s.jpg,20220808,신정동 두산위브더제니스 경비실,[고양이] 한국 고양이,삼색,2022(년생),1.2(Kg),울산-남구-2022-00483,20220808,20220818,http://www.animal.go.kr/files/shelter/2022/07/202208081408779.jpg,종료(자연사),F,N,"대퇴골골절, 사나움",리틀쥬동물의료원,052-268-8884,울산광역시 남구 봉월로 104 (신정동),울산광역시 남구,권도하,052-226-5264,
431370202200726,http://www.animal.go.kr/files/shelter/2022/07/202208081408922_s.jpg,20220808,삼산동1604-86 인근,[고양이] 한국 고양이,검정/흰색,2022(년생),0.80(Kg),울산-남구-2022-00482,20220808,20220818,http://www.animal.go.kr/files/shelter/2022/07/202208081408922.jpg,종료(자연사),M,N,"호흡기질환(기침,콧물),결막염,성격온순",강남동물병원,052-271-0075,울산광역시 남구 돋질로 232 (달동) 1층,울산광역시 남구,권도하,052-226-5264,
431370202200725,http://www.animal.go.kr/files/shelter/2022/07/20220808140863_s.jpg,20220808,남구청인근,[개] 포메라니안,크림색,2019(년생),3.20(Kg),울산-남구-2022-00481,20220808,20220818,http://www.animal.go.kr/files/shelter/2022/07/20220808140863.jpg,종료(반환),M,Y,"건강양호,미등록,성격약간 경계심",강남동물병원,052-271-0075,울산광역시 남구 돋질로 232 (달동) 1층,울산광역시 남구,권도하,052-226-5264,
431370202200724,http://www.animal.go.kr/files/shelter/2022/07/202208081208576_s.jpg,20220808,야음동 롯데캐슬인근,[고양이] 한국 고양이,삼색줄무늬,2022(년생),0.20(Kg),울산-남구-2022-00480,20220808,20220818,http://www.animal.go.kr/files/shelter/2022/07/202208081208576.jpg,종료(자연사),M,N,"생후20일전후, 인공포유.약간설사증상",강남동물병원,052-271-0075,울산광역시 남구 돋질로 232 (달동) 1층,울산광역시 남구,권도하,052-226-5264,
431370202200723,http://www.animal.go.kr/files/shelter/2022/07/202208081208821_s.jpg,20220808,야음동 롯데캐슬인근,[고양이] 한국 고양이,삼색줄무늬,2022(년생),0.20(Kg),울산-남구-2022-00479,20220808,20220818,http://www.animal.go.kr/files/shelter/2022/07/202208081208821.jpg,종료(자연사),M,N,"생후20일전후, 인공포유.약간설사증상",강남동물병원,052-271-0075,울산광역시 남구 돋질로 232 (달동) 1층,울산광역시 남구,권도하,052-226-5264,
430368202200338,http://www.animal.go.kr/files/shelter/2022/07/202208081508942[1]_s.jpg,20220808,오정동 294-4 대성종합상사,[고양이] 한국 고양이,삼색,2022(년생),0.15(Kg),대전-대덕-2022-00191,20220808,20220818,http://www.animal.go.kr/files/shelter/2022/07/202208081508942[1].jpg,종료(자연사),Q,U,4마리가 박스에 담겨진 채로 동시구조,대전동물보호센터,042-825-1118,대전광역시 유성구 금남구즉로 1234 (금고동) 대전광역시 동물보호센터,대전광역시 대덕구,대덕구,042-608-6951,
430368202200337,http://www.animal.go.kr/files/shelter/2022/07/202208081508536[1]_s.jpg,20220808,오정동 294-4 대성종합상사,[고양이] 한국 고양이,백황,2022(년생),0.15(Kg),대전-대덕-2022-00190,20220808,20220818,http://www.animal.go.kr/files/shelter/2022/07/202208081508536[1].jpg,종료(자연사),Q,U,4마리가 박스에 담겨진 채로 동시구조,대전동물보호센터,042-825-1118,대전광역시 유성구 금남구즉로 1234 (금고동) 대전광역시 동물보호센터,대전광역시 대덕구,대덕구,042-608-6951,
430368202200336,http://www.animal.go.kr/files/shelter/2022/07/202208081508817[1]_s.jpg,20220808,오정동 294-4 대성종합상사,[고양이] 한국 고양이,백황,2022(년생),0.15(Kg),대전-대덕-2022-00189,20220808,20220818,http://www.animal.go.kr/files/shelter/2022/07/202208081508817[1].jpg,종료(자연사),Q,N,4마리가 박스에 담겨진 채로 동시구조,대전동물보호센터,042-825-1118,대전광역시 유성구 금남구즉로 1234 (금고동) 대전광역시 동물보호센터,대전광역시 대덕구,대덕구,042-608-6951,
430368202200335,http://www.animal.go.kr/files/shelter/2022/07/202208081508127_s.jpg,20220808,오정동 294-4 대성종합상사,[고양이] 한국 고양이,백황,2022(년생),0.15(Kg),대전-대덕-2022-00188,20220808,20220818,http://www.animal.go.kr/files/shelter/2022/07/202208081508127.jpg,종료(자연사),Q,N,4마리가 박스에 담겨진 채로 동시구조,대전동물보호센터,042-825-1118,대전광역시 유성구 금남구즉로 1234 (금고동) 대전광역시 동물보호센터,대전광역시 대덕구,대덕구,042-608-6951,
430366202200246,http://www.animal.go.kr/files/shelter/2022/07/202208082208181_s.jpg,20220808,대전 서구 흑석동 63-4 부근,[개] 풍산견,백색,2018(년생),25(Kg),대전-서구-2022-00247,20220808,20220818,http://www.animal.go.kr/files/shelter/2022/07/202208082208181.png,보호중,F,U,목태,대전동물보호센터,042-825-1118,대전광역시 유성구 금남구즉로 1234 (금고동) 대전광역시 동물보호센터,대전광역시 서구,서구,042-288-2480,
429363202200480,http://www.animal.go.kr/files/shelter/2022/07/202208081408993_s.jpg,20220808,광산구 산월동,[개] 믹스견,"갈,흰",2020(년생),9(Kg),광주-광산-2022-00479,20220808,20220818,http://www.animal.go.kr/files/shelter/2022/07/202208081408993.jpg,종료(반환),M,N,22-0809 동산,광주 동물보호소,062-571-2808,광주광역시 북구 본촌마을길 27 (본촌동) 광주공역시 동물보호소,광주광역시 광산구,광산구,062-571-2808,
429363202200479,http://www.animal.go.kr/files/shelter/2022/07/202208081208180_s.jpg,20220808,광산구 비아119,[고양이] 한국 고양이,검,2017(년생),5.5(Kg),광주-광산-2022-00478,20220808,20220818,http://www.animal.go.kr/files/shelter/2022/07/202208081208180.jpg,종료(안락사),M,Y,22-6094 기립불가,광주 동물보호소,062-571-2808,광주광역시 북구 본촌마을길 27 (본촌동) 광주공역시 동물보호소,광주광역시 광산구,광산구,062-571-2808,
429363202200478,http://www.animal.go.kr/files/shelter/2022/07/202208081208846_s.jpg,20220808,광산구 첨단지구대,[개] 포메라니안,흰,2016(년생),2.5(Kg),광주-광산-2022-00477,20220808,20220818,http://www.animal.go.kr/files/shelter/2022/07/202208081208846.jpg,종료(반환),F,N,22-0808 흰구름,광주 동물보호소,062-571-2808,광주광역시 북구 본촌마을길 27 (본촌동) 광주공역시 동물보호소,광주광역시 광산구,광산구,062-571-2808,
429362202200776,http://www.animal.go.kr/files/shelter/2022/07/202208081408597_s.jpg,20220808,북구 건국119,[개] 믹스견,흰,2020(년생),13(Kg),광주-북구-2022-00573,20220808,20220818,http://www.animal.go.kr/files/shelter/2022/07/202208081408597.jpg,보호중,F,U,"22-0810 행복, 귀피부병",광주 동물보호소,062-571-2808,광주광역시 북구 본촌마을길 27 (본촌동) 광주광역시 동물보호소,광주광역시 북구,북구,062-410-6557,
429361202200302,http://www.animal.go.kr/files/shelter/2022/07/202208081708509_s.jpg,20220808,남구 봉선동,[고양이] 한국 고양이,"흰,노",2022(년생),0.1(Kg),광주-남구-2022-00306,20220808,20220818,http://www.animal.go.kr/files/shelter/2022/07/202208081708509.jpg,종료(자연사),M,N,22-7856 허피스,광주 동물보호소,062-571-2808,광주광역시 북구 본촌마을길 27 (본촌동) 광주광역시 동물보호소,광주광역시 남구,남구,062-607-2754,
429361202200301,http://www.animal.go.kr/files/shelter/2022/07/20220808170884_s.jpg,20220808,남구 봉선동,[고양이] 한국 고양이,"흰,노",2022(년생),0.1(Kg),광주-남구-2022-00305,20220808,20220818,http://www.animal.go.kr/files/shelter/2022/07/20220808170884.jpg,종료(자연사),M,N,22-7855 허피스,광주 동물보호소,062-571-2808,광주광역시 북구 본촌마을길 27 (본촌동) 광주광역시 동물보호소,광주광역시 남구,남구,062-607-2754,
429361202200300,http://www.animal.go.kr/files/shelter/2022/07/202208081708853_s.jpg,20220808,남구 월산동,[고양이] 한국 고양이,"검,흰",2020(년생),3(Kg),광주-남구-2022-00304,20220808,20220818,http://www.animal.go.kr/files/shelter/2022/07/202208081708853.jpg,종료(자연사),M,N,"22-6095 기립불가,허피스,탈수",광주 동물보호소,062-571-2808,광주광역시 북구 본촌마을길 27 (본촌동) 광주광역시 동물보호소,광주광역시 남구,남구,062-607-2754,
429361202200299,http://www.animal.go.kr/files/shelter/2022/07/202208081208850_s.jpg,20220808,남구 방림동,[고양이] 한국 고양이,"검,흰",2022(년생),0.5(Kg),광주-남구-2022-00303,20220808,20220818,http://www.animal.go.kr/files/shelter/2022/07/202208081208850.jpg,보호중,M,N,22-7853,광주 동물보호소,062-571-2808,광주광역시 북구 본촌마을길 27 (본촌동) 광주광역시 동물보호소,광주광역시 남구,남구,062-607-2754,
429359202200245,http://www.animal.go.kr/files/shelter/2022/07/202208081708911_s.jpg,20220808,동구 소태동,[고양이] 한국 고양이,"검,노",2022(년생),0.3(Kg),광주-동구-2022-00170,20220808,20220818,http://www.animal.go.kr/files/shelter/2022/07/202208081708911.jpg,종료(자연사),F,N,22-7860,광주 동물보호소,062-571-2808,광주광역시 북구 본촌마을길 27 (본촌동) 광주광역시 동물보호소,광주광역시 동구,동구,062-608-2724,
429359202200244,http://www.animal.go.kr/files/shelter/2022/07/202208081708914_s.jpg,20220808,동구 소태동,[고양이] 한국 고양이,검정,2022(년생),0.4(Kg),광주-동구-2022-00169,20220808,20220818,http://www.animal.go.kr/files/shelter/2022/07/202208081708914.jpg,종료(자연사),M,N,22-7859,광주 동물보호소,062-571-2808,광주광역시 북구 본촌마을길 27 (본촌동) 광주광역시 동물보호소,광주광역시 동구,동구,062-608-2724,
429359202200243,http://www.animal.go.kr/files/shelter/2022/07/202208081708176_s.jpg,20220808,동구 소태동,[고양이] 한국 고양이,"검,흰",2022(년생),0.3(Kg),광주-동구-2022-00168,20220808,20220818,http://www.animal.go.kr/files/shelter/2022/07/202208081708176.jpg,종료(자연사),M,N,22-7858,광주 동물보호소,062-571-2808,광주광역시 북구 본촌마을길 27 (본촌동) 광주광역시 동물보호소,광주광역시 동구,동구,062-608-2724,
429359202200242,http://www.animal.go.kr/files/shelter/2022/07/202208081708599_s.jpg,20220808,동구 운림동,[고양이] 한국 고양이,"검,흰",2022(년생),0.6(Kg),광주-동구-2022-00167,20220808,20220818,http://www.animal.go.kr/files/shelter/2022/07/202208081708599.jpg,종료(자연사),M,N,22-7857 우측전지 부상,광주 동물보호소,062-571-2808,광주광역시 북구 본촌마을길 27 (본촌동) 광주광역시 동물보호소,광주광역시 동구,동구,062-608-2724,
429359202200241,http://www.animal.go.kr/files/shelter/2022/07/202208081708834_s.jpg,20220808,동구 학동,[고양이] 한국 고양이,갈,2022(년생),0.8(Kg),광주-동구-2022-00166,20220808,20220818,http://www.animal.go.kr/files/shelter/2022/07/202208081708834.jpg,종료(자연사),F,N,22-7854,광주 동물보호소,062-571-2808,광주광역시 북구 본촌마을길 27 (본촌동) 광주광역시 동물보호소,광주광역시 동구,동구,062-608-2724,
428356202201081,http://www.animal.go.kr/files/shelter/2022/07/202208081508552_s.jpg,20220808,경서동46-4,[개] 살루키,갈색,2020(년생),18(Kg),인천-서구-2022-00607,20220808,20220818,http://www.animal.go.kr/files/shelter/2022/07/202208081508552.jpg,종료(반환),F,U,목줄있음.순함,우리동물병원,032-566-0075,인천광역시 서구 서곶로 349 (연희동) 우리동물병원,인천광역시 서구,김하린,032-560-1903,
428356202201080,http://www.animal.go.kr/files/shelter/2022/07/202208081308267_s.jpg,20220808,가좌2동30-42,[고양이] 한국 고양이,흰검,2022(년생),0.24(Kg),인천-서구-2022-00606,20220808,20220818,http://www.animal.go.kr/files/shelter/2022/07/202208081308267.jpg,종료(입양),F,N,2주추정.혼자입소.귀여움.통통함.눈이너무예쁨,가정동물병원,032-575-0833,인천광역시 서구 가정로 346 (가정동),인천광역시 서구,김하린,032-560-1903,
428356202201078,http://www.animal.go.kr/files/shelter/2022/07/202208081208972_s.jpg,20220808,정서진 구조대,[개] 믹스견,흰색,2022(년생),2.3(Kg),인천-서구-2022-00605,20220808,20220818,http://www.animal.go.kr/files/shelter/2022/07/202208081208972.jpg,보호중,M,U,경계심있음(들개,우리동물병원,032-566-0075,인천광역시 서구 서곶로 349 (연희동) 우리동물병원,인천광역시 서구,김하린,032-560-1903,
428356202201077,http://www.animal.go.kr/files/shelter/2022/07/202208081208137_s.jpg,20220808,서구청 당직실,[개] 시베리안 허스키,흰/검,2021(년생),7.5(Kg),인천-서구-2022-00604,20220808,20220818,http://www.animal.go.kr/files/shelter/2022/07/202208081208137.jpg,보호중,F,U,목줄있음.순함,우리동물병원,032-566-0075,인천광역시 서구 서곶로 349 (연희동) 우리동물병원,인천광역시 서구,김하린,032-560-1903,
428349202200662,http://www.animal.go.kr/files/shelter/2022/07/202208081608427[1]_s.jpg,20220808,용유서로302번길21-15,[고양이] 한국 고양이,고등어무늬,2022(년생),0.8(Kg),인천-중구-2022-00464,20220808,20220818,http://www.animal.go.kr/files/shelter/2022/07/202208081608427[1].jpg,종료(자연사),M,N,매우마르고 일어나지를못함,신공항동물병원,032-751-4598,인천광역시 중구 운남동로3번길 9 (운남동),인천광역시 중구,김근영,032-760-8942,
427348202200778,http://www.animal.go.kr/files/shelter/2022/07/202208081308742_s.jpg,20220808,천내리 이마트 24 편의점 입구,[고양이] 한국 고양이,흰로,2022(년생),1.2(Kg),대구-달성-2022-00486,20220808,20220818,http://www.animal.go.kr/files/shelter/2022/07/202208081308742.jpg,종료(입양),F,N,2개월 미만. 건강상태 양호,화원연합동물병원,053-634-7975,대구광역시 달성군 화원읍 사문진로 447 (화원읍) 화원읍 관할,대구광역시 달성군,동물보호 담당,053-668-3863,
427348202200777,http://www.animal.go.kr/files/shelter/2022/07/202208081008143_s.jpg,20220808,다사읍 죽곡리 858-1,[고양이] 아메리칸 쇼트헤어,백회,2019(년생),5(Kg),대구-달성-2022-00485,20220808,20220818,http://www.animal.go.kr/files/shelter/2022/07/202208081008143.jpg,종료(입양),F,U,유순함,119동물병원,070-8028-1195,대구광역시 달성군 다사읍 달구벌대로 893 (다사읍),대구광역시 달성군,동물보호 담당,053-668-3863,
427346202200779,http://www.animal.go.kr/files/shelter/2022/07/202208082208152_s.jpg,20220808,욱수공원,[개] 믹스견,검정,2022(년생),5(Kg),대구-수성-2022-00527,20220808,20220818,http://www.animal.go.kr/files/shelter/2022/07/202208082208152.jpg,종료(반환),M,N,순하고 잘 따름,제니스동물병원,053-756-8293,대구광역시 수성구 달구벌대로 2475 (범어동),대구광역시 수성구,녹색환경과,053-666-2651,
427346202200778,http://www.animal.go.kr/files/shelter/2022/07/202208082208657_s.jpg,20220808,송원학원앞,[개] 진도견,흰색,2019(년생),20(Kg),대구-수성-2022-00526,20220808,20220818,http://www.animal.go.kr/files/shelter/2022/07/202208082208657.jpg,종료(반환),M,N,아주 순함,제니스동물병원,053-756-8293,대구광역시 수성구 달구벌대로 2475 (범어동),대구광역시 수성구,녹색환경과,053-666-2651,
427346202200777,http://www.animal.go.kr/files/shelter/2022/07/202208082208224_s.jpg,20220808,오성고등학교 인근,[고양이] 한국 고양이,검정.흰색,2022(년생),1(Kg),대구-수성-2022-00525,20220808,20220818,http://www.animal.go.kr/files/shelter/2022/07/202208082208224.jpg,종료(자연사),M,N,-,제니스동물병원,053-756-8293,대구광역시 수성구 달구벌대로 2475 (범어동),대구광역시 수성구,녹색환경과,053-666-2651,
427346202200776,http://www.animal.go.kr/files/shelter/2022/07/202208081708224_s.jpg,20220808,금호 강변,[개] 믹스견,블랙,2022(년생),3(Kg),대구-수성-2022-00524,20220808,20220818,http://www.animal.go.kr/files/shelter/2022/07/202208081708224.jpg,종료(반환),F,N,3개월추정 매우순함,펫동물병원,053-474-9820,대구광역시 수성구 달구벌대로 3144 (노변동) 펫동물병원,대구광역시 수성구,녹색환경과,053-666-2651,
427346202200775,http://www.animal.go.kr/files/shelter/2022/07/202208081508872_s.jpg,20220808,두산동 156-4,[고양이] 한국 고양이,흰 갈,2022(년생),0.3(Kg),대구-수성-2022-00523,20220808,20220818,http://www.animal.go.kr/files/shelter/2022/07/202208081508872.jpg,종료(입양),Q,N,치즈  귀여움,예스동물병원,053-768-7543,대구광역시 수성구 동대구로 207 (황금동),대구광역시 수성구,녹색환경과,053-666-2651,
427346202200774,http://www.animal.go.kr/files/shelter/2022/07/202208081308450_s.jpg,20220808,수성구 상동스타벅스,[개] 말티즈,흰,2012(년생),5(Kg),대구-수성-2022-00522,20220808,20220818,http://www.animal.go.kr/files/shelter/2022/07/202208081308450.jpg,종료(반환),M,N,말티즈,예스동물병원,053-768-7543,대구광역시 수성구 동대구로 207 (황금동),대구광역시 수성구,녹색환경과,053-666-2651,
427343202200674,http://www.animal.go.kr/files/shelter/2022/07/202208081408522_s.jpg,20220808,서구 북비산초등 앞,[개] 말티즈,흰색,2018(년생),3.5(Kg),대구-서구-2022-00436,20220808,20220818,http://www.animal.go.kr/files/shelter/2022/07/202208081408522.jpg,종료(반환),F,U,온순한 내장형칩,대구시수의사회(보경),053-559-9020,대구광역시 서구 달서로 165 (비산동),대구광역시 서구,송민서,053-663-2644,
427343202200673,http://www.animal.go.kr/files/shelter/2022/07/202208081408731_s.jpg,20220808,서구 달서천로49안길 5-1일대,[고양이] 한국 고양이,흰색&검갈색,2022(년생),0.3(Kg),대구-서구-2022-00435,20220808,20220818,http://www.animal.go.kr/files/shelter/2022/07/202208081408731.jpg,종료(자연사),F,N,"눈곱,콧물 4주령",대구시수의사회(보경),053-559-9020,대구광역시 서구 달서로 165 (비산동),대구광역시 서구,송민서,053-663-2644,
427343202200672,http://www.animal.go.kr/files/shelter/2022/07/202208081108507_s.jpg,20220808,달서로64-1,[고양이] 한국 고양이,백.회,2022(년생),0.1(Kg),대구-서구-2022-00434,20220808,20220818,http://www.animal.go.kr/files/shelter/2022/07/202208081108507.jpg,보호중,Q,N,탯줄달린 상태,대구시수의사회(삼성),053-556-8575,대구광역시 서구 서대구로 24 (내당동),대구광역시 서구,송민서,053-663-2644,
427341202200455,http://www.animal.go.kr/files/shelter/2022/07/202208081908690_s.jpg,20220808,대구 중구 중앙대로 454-2,[고양이] 셀커크 렉스,흰색,2020(년생),2.8(Kg),대구-중구-2022-00204,20220808,20220818,http://www.animal.go.kr/files/shelter/2022/07/202208081908690.jpg,보호중,M,N,"2살이상 추정, 야윔, 안검염",대구시수의사회(동산),053-254-3366,대구광역시 중구 남성로 서성로 34 (남성로),대구광역시 중구,중구 손세규,053-661-2648,
427341202200454,http://www.animal.go.kr/files/shelter/2022/07/202208081508653_s.jpg,20220808,중구청 뒷골목,[고양이] 한국 고양이,검정 흰색,2022(년생),0.4(Kg),대구-중구-2022-00203,20220808,20220818,http://www.animal.go.kr/files/shelter/2022/07/202208081508653.jpg,종료(입양),M,N,1달추정,대구시수의사회(동산),053-254-3366,대구광역시 중구 남성로 서성로 34 (남성로),대구광역시 중구,중구 손세규,053-661-2648,
427341202200453,http://www.animal.go.kr/files/shelter/2022/07/202208081508994_s.jpg,20220808,중구청 뒷골목,[고양이] 한국 고양이,검정 흰색,2022(년생),0.44(Kg),대구-중구-2022-00202,20220808,20220818,http://www.animal.go.kr/files/shelter/2022/07/202208081508994.jpg,종료(입양),M,N,1달 추정,대구시수의사회(동산),053-254-3366,대구광역시 중구 남성로 서성로 34 (남성로),대구광역시 중구,중구 손세규,053-661-2648,
426337202200401,http://www.animal.go.kr/files/shelter/2022/07/202208081308851_s.jpg,20220808,중앙천로4번길 4-1,[고양이] 한국 고양이,황토색,2022(년생),1.0(Kg),부산-연제-2022-00190,20220808,20220818,http://www.animal.go.kr/files/shelter/2022/07/202208081308851.jpg,종료(자연사),M,N,기립불능,청조동물병원,051-503-0688,부산광역시 연제구 온천천남로 4 (연산동),부산광역시 연제구,김현정,051-665-4484,
426337202200400,http://www.animal.go.kr/files/shelter/2022/07/202208081308199_s.jpg,20220808,과정로343번길 43,[개] 포메라니안,흰색,2018(년생),3.0(Kg),부산-연제-2022-00189,20220808,20220818,http://www.animal.go.kr/files/shelter/2022/07/202208081308199.jpg,종료(반환),M,N,온순,청조동물병원,051-503-0688,부산광역시 연제구 온천천남로 4 (연산동),부산광역시 연제구,김현정,051-665-4484,
426336202200347,http://www.animal.go.kr/files/shelter/2022/07/20220808170872_s.jpg,20220808,강동동2092번지,[개] 믹스견,흰색,2021(년생),2.6(Kg),부산-강서-2022-00316,20220808,20220818,http://www.animal.go.kr/files/shelter/2022/07/20220808170872.jpg,종료(자연사),F,N,귀가 크고 쳐짐,(사)하얀비둘기,051-293-9779,부산광역시 강서구 제도로 726 (강동동),부산광역시 강서구,박혜리,051-970-4814,
426336202200346,http://www.animal.go.kr/files/shelter/2022/07/202208081708306_s.jpg,20220808,강동동2092번지,[개] 믹스견,흰색,2021(년생),3(Kg),부산-강서-2022-00315,20220808,20220818,http://www.animal.go.kr/files/shelter/2022/07/202208081708306.jpg,종료(자연사),F,N,형제들 중 눈 제일 큼,(사)하얀비둘기,051-293-9779,부산광역시 강서구 제도로 726 (강동동),부산광역시 강서구,박혜리,051-970-4814,
426336202200345,http://www.animal.go.kr/files/shelter/2022/07/20220808170855_s.jpg,20220808,강동동2092번지,[개] 믹스견,황색,2021(년생),2.9(Kg),부산-강서-2022-00314,20220808,20220818,http://www.animal.go.kr/files/shelter/2022/07/20220808170855.jpg,종료(입양),M,N,황구,(사)하얀비둘기,051-293-9779,부산광역시 강서구 제도로 726 (강동동),부산광역시 강서구,박혜리,051-970-4814,
426336202200344,http://www.animal.go.kr/files/shelter/2022/07/202208081708919_s.jpg,20220808,강동동2092번지,[개] 믹스견,흰색,2021(년생),3.6(Kg),부산-강서-2022-00313,20220808,20220818,http://www.animal.go.kr/files/shelter/2022/07/202208081708919.jpg,종료(입양),M,N,눈이 작음,(사)하얀비둘기,051-293-9779,부산광역시 강서구 제도로 726 (강동동),부산광역시 강서구,박혜리,051-970-4814,
411314202200364,http://www.animal.go.kr/files/shelter/2022/07/202208081608361_s.jpg,20220808,목동중앙본로28길1,[개] 비숑 프리제,흰,2019(년생),6.8(Kg),서울-양천-2022-00115,20220808,20220818,http://www.animal.go.kr/files/shelter/2022/07/202208081608361.jpg,종료(반환),F,N,치석약간있고미용하지않은상태이고온순하며잘따르고경계심없음,강현림동물병원,02-2642-9159,서울특별시 양천구 등촌로 160 (목동) 1층,서울특별시 양천구,양천구청,02-2620-4918,
411314202200363,http://www.animal.go.kr/files/shelter/2022/07/202208081408853_s.jpg,20220808,목동734-1,[개] 시츄,흰/갈,2015(년생),4.6(Kg),서울-양천-2022-00114,20220808,20220818,http://www.animal.go.kr/files/shelter/2022/07/202208081408853.jpg,종료(반환),F,N,치석있고미용되어있으며안구혼탁및결막염있고온순하며잘따름,강현림동물병원,02-2642-9159,서울특별시 양천구 등촌로 160 (목동) 1층,서울특별시 양천구,양천구청,02-2620-4918,
411307202200251,http://www.animal.go.kr/files/shelter/2022/07/20220808140809_s.jpg,20220808,장위동 일대,[개] 말티즈,흰,2018(년생),3.5(Kg),서울-성북-2022-00090,20220808,20220818,http://www.animal.go.kr/files/shelter/2022/07/20220808140809.jpg,종료(반환),M,N,코갈색.몸 곳곳탈모/피부질환.양위아래송곳니 없음.사람따름/얌전.결막염.양슬개골. 칩있음.,한국동물구조관리협회,031-867-9119,경기도 양주시 남면 감악산로 63-37 (남면),서울특별시 성북구,조은정,02-2241-3932,
411302202200443,http://www.animal.go.kr/files/shelter/2022/07/202208081008547_s.jpg,20220808,보광동 259-1 21세기동물병원,[개] 미니어쳐 푸들,갈색,2012(년생),2.7(Kg),서울-용산-2022-00145,20220808,20220818,http://www.animal.go.kr/files/shelter/2022/07/202208081008547.jpg,종료(입양),F,Y,심음이상. 백내장 약간,21세기동물병원,02-749-6750,서울특별시 용산구 보광동 259-1,서울특별시 용산구,안지영,02-2199-8054,
426326202200465,http://www.animal.go.kr/files/shelter/2022/08/202208220108469_s.jpg,20220807,암남공원로 266-11,[개] 믹스견,검갈,2020(년생),10(Kg),부산-서구-2022-00404,20220822,20220901,http://www.animal.go.kr/files/shelter/2022/08/202208220108469.jpg,보호중,F,U,"들개서식지에서포획,경계심과공격성,구충도포",부산동물보호센터,051-832-7119,부산광역시 강서구 맥도강변길 752-15 (대저2동),부산광역시 서구,,051-240-4504,
411309202200255,http://www.animal.go.kr/files/shelter/2022/07/202208081508817_s.jpg,20220807,창동 647-10 신창파출소 인근,[개] 비숑 프리제,흰,2019(년생),10(Kg),서울-도봉-2022-00090,20220816,20220823,http://www.animal.go.kr/files/shelter/2022/07/202208081508817.jpg,종료(반환),F,U,코검정. 사람따름. 꼬리단미안됨. 털상태양호.,한국동물구조관리협회,031-867-9119,경기도 양주시 남면 상수리 410-1,서울특별시 도봉구,도봉구동물복지팀,02-2091-3213,
411309202200254,http://www.animal.go.kr/files/shelter/2022/07/202208081508710_s.jpg,20220807,창동 647-10 신창파출소 인근,[개] 시츄,갈/흰,2020(년생),6.8(Kg),서울-도봉-2022-00089,20220816,20220823,http://www.animal.go.kr/files/shelter/2022/07/202208081508710.jpg,종료(반환),F,U,눈곱. 코검정. 귀/꼬리털 길게 미용. 사람따름. 꼬리단미안됨. 털상태양호.,한국동물구조관리협회,031-867-9119,경기도 양주시 남면 상수리 410-1,서울특별시 도봉구,도봉구동물복지팀,02-2091-3213,
443447202200219,http://www.animal.go.kr/files/shelter/2022/08/202208121608950_s.jpg,20220807,음성군 대소면 삼정리 715-11,[개] 믹스견,흰색,2019(년생),6(Kg),충북-음성-2022-00186,20220812,20220819,http://www.animal.go.kr/files/shelter/2022/08/202208121608950.jpg,보호중,M,N,귀가 크고 다리는 짧음. 온순함,금왕동물병원,043-877-0763,충청북도 음성군 금왕읍 대금로 1498 (금왕읍) 금왕동물병원,충청북도 음성군,admin,043-871-3404,
428357202200868,http://www.animal.go.kr/files/shelter/2022/08/202208112008607_s.jpg,20220807,길직로226,[개] 사모예드,흰색,2014(년생),20.95(Kg),인천-강화-2022-00370,20220811,20220822,http://www.animal.go.kr/files/shelter/2022/08/202208112008607.jpg,보호중,F,N,아래 송곳니 파철,베스트동물병원,032-934-9340,"인천광역시 강화군 강화읍 강화대로 217 (강화읍, 린나이보일러)",인천광역시 강화군,강화군청,032-930-4533,
428357202200867,http://www.animal.go.kr/files/shelter/2022/08/202208111808496_s.jpg,20220807,보문사 부근,[개] 믹스견,적갈색,2017(년생),2.20(Kg),인천-강화-2022-00369,20220811,20220822,http://www.animal.go.kr/files/shelter/2022/08/202208111808496.jpg,보호중,M,N,유기된 지 오래됨,베스트동물병원,032-934-9340,"인천광역시 강화군 강화읍 강화대로 217 (강화읍, 린나이보일러)",인천광역시 강화군,강화군청,032-930-4533,
